"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","genes"
"Syne1",29.9568649257804,-0.139002169376662,0.140765964871176,-0.98747001452995,0.323412275724597,0.777311788722458,"Syne1"
"Tcf20",72.8543512295071,-0.104436579114632,0.105164026049488,-0.993082739771542,0.320669634642357,0.777311788722458,"Tcf20"
"Tmed4",108.809374748256,-0.0974899018777963,0.0989275240888928,-0.985467924884032,0.324394279218037,0.777311788722458,"Tmed4"
"Ap2s1",199.716417222583,-0.107225125289572,0.108154432768706,-0.99140758769341,0.321486596694623,0.777311788722458,"Ap2s1"
"Dnajb12",23.6266230665719,-0.14632474394787,0.147317689634911,-0.993259833971726,0.320583346184888,0.777311788722458,"Dnajb12"
"Zkscan17",24.2119167645652,-0.141103017181632,0.143135275385012,-0.985801835376265,0.324230364946192,0.777311788722458,"Zkscan17"
"Acap2",75.0052388990313,-0.10712143721523,0.108008948875906,-0.991782980300123,0.321303401820317,0.777311788722458,"Acap2"
"Ubr5",29.9543301834639,-0.145607217526813,0.146978693757293,-0.990668877267715,0.321847292967864,0.777311788722458,"Ubr5"
"Etfa",196.605416997143,-0.0996296204253916,0.101033525603663,-0.986104561135687,0.324081805661227,0.777311788722458,"Etfa"
"Tmem43",78.6439848305553,0.12811539772111,0.129041714070862,0.992821574353522,0.320796914166619,0.777311788722458,"Tmem43"
"Cdc42ep3",41.525057310943,0.140337771953488,0.142298062764401,0.986224051312921,0.324023179396657,0.777311788722458,"Cdc42ep3"
"Cdc42se1",238.993073001584,-0.0923017101119958,0.0935312259982749,-0.986854487652052,0.323713978578351,0.777311788722458,"Cdc42se1"
"Hectd3",40.4468365585887,-0.134704415603322,0.135938968102127,-0.990918332572024,0.321725459825673,0.777311788722458,"Hectd3"
"Carkd",47.4597019542009,-0.121009958835809,0.122776965871607,-0.985607992319623,0.324325514547539,0.777311788722458,"Carkd"
"Mrps27",26.0303201083396,0.152105674830212,0.154131550307888,0.986856192170717,0.323713142848882,0.777311788722458,"Mrps27"
"Cic",33.0635519974075,0.135842554923474,0.137817679383018,0.985668569748188,0.324295777620903,0.777311788722458,"Cic"
"Mrps15",65.1565794755245,-0.130302222328259,0.132094084859019,-0.986434952536497,0.323919720376553,0.777311788722458,"Mrps15"
"Cdca8",59.0951697307509,-0.134319493997311,0.135861747484209,-0.988648361179972,0.322835216007193,0.777311788722458,"Cdca8"
"Pold4",48.5444429440773,-0.143936332965832,0.146038570514681,-0.985604915595653,0.324327024931642,0.777311788722458,"Pold4"
"Usp22",69.8442340270215,-0.136599734423858,0.138022017540599,-0.989695244700198,0.322323100001903,0.777311788722458,"Usp22"
"Sh3pxd2b",318.300129891667,-0.078434651603299,0.0790778303563153,-0.991866509866063,0.32126264793676,0.777311788722458,"Sh3pxd2b"
"Rraga",71.4664242128076,-0.125974240015788,0.127294299043705,-0.989629865297714,0.322355066867718,0.777311788722458,"Rraga"
"Ptbp1",198.124421616495,-0.0849858180681459,0.0858817917065151,-0.989567362061669,0.322385629383126,0.777311788722458,"Ptbp1"
"Incenp",49.954278150765,-0.120053658429078,0.121192924568235,-0.990599565583422,0.321881149909997,0.777311788722458,"Incenp"
"Smpdl3a",218.563364824957,0.0972577888083907,0.098155023426665,0.990859004593437,0.321754432684222,0.777311788722458,"Smpdl3a"
"Fnbp1l",31.7973298391892,-0.144965126099891,0.146429349296498,-0.990000480070139,0.322173884372698,0.777311788722458,"Fnbp1l"
"Samm50",129.033339616138,-0.0805847483742528,0.0816293252279984,-0.987203411876456,0.323542929529635,0.777311788722458,"Samm50"
"Sdf4",253.263188309686,-0.0738765226682595,0.0746707015754963,-0.989364250094344,0.322484959095721,0.777311788722458,"Sdf4"
"Mrpl19",34.0803926079804,0.131123026627348,0.132956272814109,0.986211660811789,0.324029258310033,0.777311788722458,"Mrpl19"
"Cnpy4",28.346142486944,-0.141263271082534,0.142925849250667,-0.988367547390137,0.322972675110103,0.777311788722458,"Cnpy4"
"Smg8",36.8415767161867,-0.135998014861026,0.138229308009223,-0.983858031409318,0.32518532144041,0.777607133361337,"Smg8"
"Mien1",57.1328234594527,0.145805868258796,0.148136531189354,0.984266791507495,0.324984353044938,0.777607133361337,"Mien1"
"Nudt19",48.7279686194584,0.120372148973903,0.122351698612678,0.983820824220498,0.325203618504741,0.777607133361337,"Nudt19"
"Tkt",657.708982057993,-0.0717822443406655,0.0729330640694331,-0.984220877821999,0.325006922646018,0.777607133361337,"Tkt"
"Ezh1",25.0963517386553,-0.151032651898068,0.15350572414225,-0.983889380946535,0.325169905463742,0.777607133361337,"Ezh1"
"Ept1",23.8072720929124,0.1427291470521,0.145226176643547,0.982805926251329,0.325702964589715,0.778031741847636,"Ept1"
"Actn1",39.4511787320117,-0.135252253962538,0.137722253839325,-0.982065353942953,0.32606765253011,0.778031741847636,"Actn1"
"Mettl9",30.5086564139423,0.144111869584822,0.146733552316692,0.982133038487259,0.32603431088936,0.778031741847636,"Mettl9"
"Hnrnpa3",69.069200848464,0.100721711023982,0.102489423941632,0.982752240673571,0.325729392632649,0.778031741847636,"Hnrnpa3"
"St3gal5",36.4225961332164,0.126266187638055,0.128550968167736,0.982226656381925,0.325988198043256,0.778031741847636,"St3gal5"
"Ccdc53",47.1064371460713,-0.138984963255299,0.141608138267816,-0.981475817388713,0.326358153998895,0.778397162757466,"Ccdc53"
"Arfgap1",38.1278929581685,-0.142915125876174,0.145679144874381,-0.981026666510226,0.326579591527254,0.778597621028585,"Arfgap1"
"Tgoln2",35.3389484129387,-0.180751690781058,0.184364988974005,-0.980401386331238,0.326888025712174,0.779005232006261,"Tgoln2"
"Atxn2l",118.283683173868,0.121981514243644,0.124491742552433,0.979836186261659,0.327166986716642,0.779215548382597,"Atxn2l"
"Cct4",225.839790712419,-0.0710950338675684,0.0725933463313115,-0.979360195672688,0.327402037225431,0.779215548382597,"Cct4"
"Nf1",31.3390550489184,-0.138775432440078,0.141686361852624,-0.979455119219073,0.327355153961764,0.779215548382597,"Nf1"
"Dab2",295.79742732797,0.0706806218049726,0.072188739577694,0.979108683964509,0.327526281321219,0.779215548382597,"Dab2"
"Praf2",34.6580741502895,-0.143204312509053,0.146332440281111,-0.978623142168282,0.327766220335076,0.779459156793486,"Praf2"
"Plod1",72.1564739537857,0.115604098037891,0.118190902590509,0.978113336171224,0.328018272657999,0.779731355349364,"Plod1"
"Trak2",29.6043453970195,0.144848514432896,0.148337040294746,0.976482435843948,0.328825447702731,0.780667061943728,"Trak2"
"Chst12",40.70504768454,0.12933470395596,0.132562742862386,0.975648973182631,0.329238446805278,0.780667061943728,"Chst12"
"Serbp1",218.173356459575,-0.0735515705438179,0.0753688605249889,-0.975888052857474,0.329119943196295,0.780667061943728,"Serbp1"
"Appbp2",40.7877076711373,-0.126659700004305,0.129713890905447,-0.976454403766449,0.328839332754363,0.780667061943728,"Appbp2"
"Actr2",372.74880103188,-0.0804731696020091,0.0824529626852967,-0.975988818123565,0.329070005585299,0.780667061943728,"Actr2"
"Rps15",410.690282865602,0.131362542772194,0.134509471522299,0.976604407745492,0.32876503612185,0.780667061943728,"Rps15"
"Sh3bp5",35.5055344284518,-0.143117779100666,0.146781232611447,-0.975041403825254,0.329539722527298,0.781054624660057,"Sh3bp5"
"Ddx39",131.669413113318,-0.0982796837519111,0.100908006360246,-0.973953279792769,0.330079737319223,0.781746060618539,"Ddx39"
"Ebp",106.927936380084,0.100402849296029,0.103093837427571,0.973897681969281,0.330107344813863,0.781746060618539,"Ebp"
"Vim",2685.07594969358,-0.0564187040030379,0.0579519392750979,-0.973542985942512,0.330283506837915,0.78183652182559,"Vim"
"Oaz2",59.7511869921368,-0.107351959766608,0.110354954048392,-0.972787861608214,0.330658746751873,0.78239796152103,"Oaz2"
"Txndc9",98.853201109351,-0.123035633081451,0.126549286693436,-0.972234899905073,0.330933701958671,0.782529021790526,"Txndc9"
"Vav1",106.58150418863,-0.0922267762590191,0.0948716947342703,-0.97212110015891,0.330990306199381,0.782529021790526,"Vav1"
"Sh2d1b1",35.8990942365779,0.143683778627501,0.148021899804373,0.970692707075063,0.331701324614791,0.783456172147237,"Sh2d1b1"
"Gnpat",43.4480096834843,0.122762367834047,0.126463767713084,0.970731538795882,0.331681982108087,0.783456172147237,"Gnpat"
"Lage3",23.2469237978896,-0.165419432479968,0.1704475987843,-0.970500222119909,0.331797214249756,0.783456172147237,"Lage3"
"Zdhhc16",29.3592612356296,0.136912788577781,0.141230620512359,0.969427083737833,0.332332144626918,0.784392446314346,"Zdhhc16"
"Pparg",49.9762103703611,-0.131153053493587,0.135535727273849,-0.967664070069091,0.333212167859293,0.785569078600901,"Pparg"
"Sept6",23.9484741513837,0.144394248617055,0.149247416039646,0.967482402366675,0.333302934231865,0.785569078600901,"Sept6"
"Pald1",79.285891356931,-0.117174346168271,0.121074448727649,-0.967787567068335,0.333150474340871,0.785569078600901,"Pald1"
"Cox6c",252.493609667579,0.141853528079648,0.146646238023687,0.967317880031365,0.33338514805632,0.785569078600901,"Cox6c"
"Pfn1",1742.17840026994,-0.0959691928921053,0.0992429614444359,-0.96701258704212,0.333537741367972,0.785601986838028,"Pfn1"
"Mif",270.841780609324,-0.149303112193263,0.154442053522494,-0.966725764051807,0.333681143946994,0.785613229226262,"Mif"
"Stambpl1",35.9027216443147,-0.13201169675788,0.137536750184418,-0.959828530053752,0.337141520919805,0.785801176312151,"Stambpl1"
"Nipa2",73.2752576983398,-0.100614203112068,0.104634070125767,-0.961581662561089,0.336259786439968,0.785801176312151,"Nipa2"
"Dock10",143.982025666331,0.0998952847776838,0.103688076361613,0.963421140433724,0.335336221415097,0.785801176312151,"Dock10"
"Pnrc2",54.9016209548744,0.125358191022105,0.130524786274818,0.960416749950964,0.336845511358016,0.785801176312151,"Pnrc2"
"Golga2",44.7826874610922,0.114236693548298,0.118653520518846,0.962775424182659,0.33566023636709,0.785801176312151,"Golga2"
"Clcc1",49.2931295884119,0.128739281865218,0.13397338393092,0.960931776804257,0.336586471959496,0.785801176312151,"Clcc1"
"Mmgt1",42.6309491799393,0.125271469770256,0.130425924008686,0.960479833456375,0.336813775807552,0.785801176312151,"Mmgt1"
"Sh3kbp1",111.776589279134,0.0862314156911787,0.0892673704768826,0.965990319088764,0.334049025280012,0.785801176312151,"Sh3kbp1"
"Ngly1",41.3740986704185,-0.117511813528006,0.122393362871292,-0.960115898209124,0.336996887921726,0.785801176312151,"Ngly1"
"Rac2",561.431559583887,0.0583307741828984,0.0604479556213134,0.964975135773351,0.334557265737676,0.785801176312151,"Rac2"
"Sun1",33.2896292631242,0.134201219725655,0.139684458179872,0.960745536578185,0.33668012908978,0.785801176312151,"Sun1"
"Wdr41",48.9136907063836,0.116079190539838,0.120187631241593,0.965816443345185,0.334136038921328,0.785801176312151,"Wdr41"
"Arhgap17",51.8124556126352,0.131073871626875,0.136110645079592,0.962995007115194,0.335550028898897,0.785801176312151,"Arhgap17"
"Pdcl",28.3531508976095,-0.140112934959766,0.145730757313308,-0.961450674812154,0.336325615130869,0.785801176312151,"Pdcl"
"Golgb1",42.1697149558479,0.122226449308305,0.127039011961947,0.962117442671208,0.335990613196489,0.785801176312151,"Golgb1"
"Tmem248",46.3201813107331,0.113995837547295,0.118707271641786,0.960310484527785,0.33689897487337,0.785801176312151,"Tmem248"
"Papd4",116.707551947222,-0.0851391430037202,0.0887138792610979,-0.959704881725928,0.337203765660992,0.785801176312151,"Papd4"
"Pes1",101.252039907696,-0.0977479585141781,0.101771928424319,-0.96046090535532,0.336823297804862,0.785801176312151,"Pes1"
"Mut",28.3807129025917,-0.142963218537674,0.148219123930416,-0.964539627185968,0.334775451050123,0.785801176312151,"Mut"
"Lzic",25.2947308107192,0.139702031291474,0.144809994811265,0.964726443596324,0.334681846726724,0.785801176312151,"Lzic"
"Miip",24.6954003729684,-0.140247084531325,0.14614282802149,-0.959657661138886,0.337227538519702,0.785801176312151,"Miip"
"Slfn8",29.0451948609236,-0.169409869157,0.176273805658055,-0.961060938830754,0.336521528354165,0.785801176312151,"Slfn8"
"Ppig",76.3521307525814,-0.12061636943203,0.125331779089289,-0.962376584043385,0.335860471641694,0.785801176312151,"Ppig"
"Grcc10",33.8009187117934,-0.160316755293166,0.166464957359837,-0.963066088117384,0.335514358726511,0.785801176312151,"Grcc10"
"Srsf1",36.4538368991624,-0.134251258947866,0.139741887215904,-0.960708786911155,0.336698611869505,0.785801176312151,"Srsf1"
"Mast3",24.6304149882785,-0.152615692590606,0.159303030938687,-0.958021273614974,0.338052031343434,0.786152500476504,"Mast3"
"Prdx4",162.221867961035,-0.101324801020398,0.105799402750805,-0.957706739224738,0.338210657519272,0.786152500476504,"Prdx4"
"H2-DMb1",1139.2568310997,-0.0956230240007485,0.0998066340315524,-0.958082846181534,0.338020984622528,0.786152500476504,"H2-DMb1"
"Stx12",110.899936875006,-0.100001875274689,0.104353342194015,-0.958300646363243,0.337911177984742,0.786152500476504,"Stx12"
"Rpl10a",560.096758348236,0.124244021157569,0.129699679257279,0.957936225201548,0.338094918297096,0.786152500476504,"Rpl10a"
"Tlr7",83.8839469526513,-0.118785394087809,0.123963198643469,-0.958231115263876,0.337946230452703,0.786152500476504,"Tlr7"
"Ormdl1",34.7356865714885,0.134748657608459,0.140908192673356,0.956286891854647,0.338927310579666,0.787094132777964,"Ormdl1"
"Zcchc17",44.1575741096459,-0.119524032290681,0.125014835090563,-0.956078790201948,0.339032429523736,0.787094132777964,"Zcchc17"
"Rnf44",32.7213562652143,-0.124703015392831,0.130421878531567,-0.956151044570702,0.338995929110865,0.787094132777964,"Rnf44"
"Ncl",242.602825388145,0.0816611800789578,0.0856018614897693,0.953965003304485,0.340101357544303,0.788409906501305,"Ncl"
"Rnaseh2a",42.4274913632759,-0.12531711191823,0.131365329646435,-0.953958797618183,0.340104498895456,0.788409906501305,"Rnaseh2a"
"Rhoa",631.168328568864,-0.0512504701478518,0.0537296811405705,-0.953857701365611,0.340155676971183,0.788409906501305,"Rhoa"
"Mars",36.2472954395056,0.133792194093753,0.140260641438376,0.953882662461198,0.340143040427334,0.788409906501305,"Mars"
"Rpl31",288.172217801485,0.134982207408742,0.141569944490258,0.953466556017695,0.340353733431594,0.78854644618023,"Rpl31"
"Ifitm2",114.841080196185,-0.146147537585506,0.153679852874383,-0.95098696967758,0.34161099056195,0.78952820083545,"Ifitm2"
"Sash3",75.0330163731263,0.115046746924436,0.120953031915425,0.951168772725608,0.34151870773788,0.78952820083545,"Sash3"
"Ccdc71l",24.8670382117171,-0.133609306829998,0.140469630844977,-0.951161514601326,0.341522391639872,0.78952820083545,"Ccdc71l"
"H2-Eb1",3186.07245528314,-0.152736663799045,0.160702109240439,-0.950433472970313,0.341892042500475,0.78952820083545,"H2-Eb1"
"Slc35a1",29.4028781155405,0.1285591803697,0.135195376515439,0.950914030370106,0.341648018877736,0.78952820083545,"Slc35a1"
"Ank",34.8082609956222,-0.133690437572691,0.140630258378513,-0.950652008423797,0.341781057933421,0.78952820083545,"Ank"
"Rer1",163.678511438519,0.0734457639666936,0.0771767033074794,0.95165718175443,0.341270871412896,0.78952820083545,"Rer1"
"Cnot10",23.0649853390894,-0.141210335058184,0.148388403640116,-0.951626485588856,0.341286444360866,0.78952820083545,"Cnot10"
"Znhit2",23.3582777483405,0.14045732062748,0.147896988367893,0.949696962578388,0.342266253583689,0.7900704110219,"Znhit2"
"Fbrs",23.7083031287907,-0.153441340401074,0.161773052566534,-0.948497527658175,0.342876230842666,0.790196235022619,"Fbrs"
"Ate1",36.7517671957196,-0.119351187406774,0.125832433574495,-0.948493039643199,0.34287851454396,0.790196235022619,"Ate1"
"Foxred1",24.3858379864108,0.143408417459021,0.151176329839161,0.948616874160094,0.342815505609869,0.790196235022619,"Foxred1"
"Snx17",188.416190230719,-0.0752907952318613,0.0793653364288758,-0.948660947205007,0.342793082342871,0.790196235022619,"Snx17"
"Gpatch11",26.8953339439221,-0.133253673716975,0.140614360168826,-0.947653380188099,0.343305941597039,0.790217210004232,"Gpatch11"
"Gmps",62.5545033608407,0.107358451894461,0.113227257761568,0.948167906004875,0.343043982837513,0.790217210004232,"Gmps"
"Capn2",113.078278839233,0.085597854751872,0.0903203169524665,0.947714286663988,0.343274925825676,0.790217210004232,"Capn2"
"Sumo1",218.854235876035,-0.0960655127449345,0.10152174903301,-0.946255493625293,0.344018287821245,0.791535378434022,"Sumo1"
"Pip5k1c",276.208056258245,-0.0878717070219319,0.0929906696115389,-0.944951868709075,0.344683449102276,0.792422355400647,"Pip5k1c"
"Fkbp8",99.0158223644951,-0.10087590912232,0.106723178988973,-0.94521087244546,0.34455122982493,0.792422355400647,"Fkbp8"
"Snx19",25.3652302113961,0.139640083828892,0.147820150898854,0.944662030039741,0.344831447732241,0.792441125019711,"Snx19"
"Vps45",25.3404453253903,0.148688698631724,0.157529960525479,0.94387568012927,0.345233181130943,0.793042739144326,"Vps45"
"Tjp2",26.4393962483949,-0.148026101570531,0.156976693791781,-0.942981394211788,0.345690419789593,0.793771316429344,"Tjp2"
"Rcl1",45.771480611706,-0.115361259604411,0.122424753737577,-0.942303382955487,0.346037336664913,0.794246086221168,"Rcl1"
"Ehd4",109.488924442624,0.0953048100792354,0.101220042534354,0.941560660250555,0.346417618801948,0.794567896567134,"Ehd4"
"Rbm6",27.7120714490406,0.134916051156716,0.143301800767559,0.941481896487507,0.346457962311168,0.794567896567134,"Rbm6"
"Rilpl2",197.375556336062,0.112738819238561,0.119859934252065,0.940588028368781,0.346916019246517,0.794978694748742,"Rilpl2"
"H2-K1",1882.64674123155,-0.0765076337606134,0.0813404911632189,-0.940584850994963,0.346917648158398,0.794978694748742,"H2-K1"
"Sfpq",32.8221817707508,-0.122120542973389,0.130018603124215,-0.939254383903201,0.347600152952596,0.796220722224074,"Sfpq"
"Tmx2",78.3800945895109,0.104356543722003,0.111219106592678,0.938296907061047,0.348091848796347,0.796443902426097,"Tmx2"
"Uba7",28.1815996331875,0.165206805283551,0.1760606381107,0.938351735267915,0.348063680779868,0.796443902426097,"Uba7"
"Aifm2",43.4067863285718,0.121927871109404,0.129986727396311,0.938002468034016,0.348243141768734,0.796443902426097,"Aifm2"
"Traf3",36.6410726665887,-0.122790424719755,0.130910801395706,-0.93797015533191,0.348259747699288,0.796443902426097,"Traf3"
"Mzt1",37.6129373827098,0.129274510300213,0.137913187473734,0.937361485643523,0.348572645238754,0.796503350245078,"Mzt1"
"Sec22a",26.1776439748362,-0.137342418730698,0.146608814645058,-0.936795096960615,0.348863967868162,0.796503350245078,"Sec22a"
"Ext2",54.9718865870376,-0.113624631148442,0.121278726885156,-0.936888389800111,0.348815971959117,0.796503350245078,"Ext2"
